Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 10/28/2014 11:53:57 AM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI  HW   F(Null)
31004_30      2      100  0.020  0.020  0.020  1.000  0.990  0.981  0.961  0.980   ND  -0.0009
31004_90      2       77  0.039  0.038  0.037  0.999  0.981  0.964  0.926  0.962   ND  -0.0032
31004_97      2       99  0.010  0.010  0.010  1.000  0.995  0.990  0.980  0.990   ND  -0.0002
31004_133     2      100  0.010  0.010  0.010  1.000  0.995  0.990  0.980  0.990   ND  -0.0002
31004_147     2      100  0.020  0.020  0.020  1.000  0.990  0.981  0.961  0.980   ND  -0.0009
31004_180     2       98  0.010  0.010  0.010  1.000  0.995  0.990  0.980  0.990   ND  -0.0002
31004_197     2       98  0.102  0.097  0.092  0.995  0.954  0.914  0.820  0.907   ND  -0.0170
31039_8       2      115  0.009  0.009  0.009  1.000  0.996  0.991  0.983  0.991   ND  -0.0002
31039_65      2      113  0.018  0.052  0.050  0.999  0.975  0.952  0.901  0.949   ND   0.3568
31039_80      2      113  0.027  0.043  0.042  0.999  0.979  0.959  0.916  0.957   ND   0.1995
31039_104     2      114  0.009  0.026  0.026  1.000  0.987  0.975  0.949  0.974   ND   0.2737
31039_110     2      115  0.009  0.009  0.009  1.000  0.996  0.991  0.983  0.991   ND  -0.0002
31039_149     2      115  0.009  0.009  0.009  1.000  0.996  0.991  0.983  0.991   ND  -0.0002
31039_204     2      115  0.009  0.009  0.009  1.000  0.996  0.991  0.983  0.991   ND  -0.0002
31039_205     2      115  0.009  0.009  0.009  1.000  0.996  0.991  0.983  0.991   ND  -0.0002
31039_206     2      115  0.009  0.009  0.009  1.000  0.996  0.991  0.983  0.991   ND  -0.0002
31039_207     2      115  0.009  0.009  0.009  1.000  0.996  0.991  0.983  0.991   ND  -0.0002
31039_208     2      114  0.009  0.009  0.009  1.000  0.996  0.991  0.983  0.991   ND  -0.0002
31040_28      2      118  0.008  0.008  0.008  1.000  0.996  0.992  0.983  0.992   ND  -0.0002
31040_32      2      117  0.009  0.009  0.008  1.000  0.996  0.992  0.983  0.992   ND  -0.0002
31040_78      2      116  0.009  0.009  0.009  1.000  0.996  0.992  0.983  0.991   ND  -0.0002
31040_80      2      117  0.009  0.009  0.008  1.000  0.996  0.992  0.983  0.992   ND  -0.0002
31040_173     2      116  0.009  0.009  0.009  1.000  0.996  0.992  0.983  0.991   ND  -0.0002
31044_40      2      141  0.000  0.014  0.014  1.000  0.993  0.986  0.972  0.986   ND   0.2860
31044_175     2      139  0.000  0.028  0.028  1.000  0.986  0.973  0.944  0.972   ND   0.4124
31051_122     2       98  0.031  0.487  0.367  0.882  0.816  0.723  0.383  0.603  ***   0.8809
32068_61      2      128  0.016  0.016  0.015  1.000  0.992  0.985  0.969  0.985   ND  -0.0006
32068_77      2      117  0.368  0.312  0.262  0.952  0.869  0.787  0.523  0.726   ND  -0.0838
32068_109     2      108  0.731  0.466  0.356  0.892  0.822  0.730  0.395  0.617  ***  -0.2237
32068_111     2      126  0.008  0.008  0.008  1.000  0.996  0.992  0.984  0.992   ND  -0.0002
32068_161     2      123  0.130  0.136  0.126  0.991  0.937  0.885  0.756  0.871   ND   0.0209
32068_167     2      128  0.016  0.016  0.015  1.000  0.992  0.985  0.969  0.985   ND  -0.0006
32069_27      2      103  0.010  0.010  0.010  1.000  0.995  0.990  0.981  0.990   ND  -0.0002
32069_69      2      101  0.010  0.010  0.010  1.000  0.995  0.990  0.980  0.990   ND  -0.0002
32069_70      2      100  0.010  0.010  0.010  1.000  0.995  0.990  0.980  0.990   ND  -0.0002
32069_77      2      102  0.020  0.020  0.019  1.000  0.990  0.981  0.962  0.981   ND  -0.0009
32069_100     2      102  0.020  0.020  0.019  1.000  0.990  0.981  0.962  0.981   ND  -0.0009
32069_102     2       98  0.051  0.159  0.146  0.987  0.927  0.870  0.721  0.851   ND   0.4907
32069_112     2      100  0.020  0.095  0.090  0.995  0.955  0.916  0.824  0.908   ND   0.5381
32069_114     2      102  0.010  0.010  0.010  1.000  0.995  0.990  0.981  0.990   ND  -0.0002
32069_143     2       98  0.010  0.142  0.131  0.990  0.934  0.882  0.747  0.866   ND   0.7556
32069_144     2      103  0.000  0.019  0.019  1.000  0.990  0.981  0.962  0.981   ND   0.3368
32069_148     2      100  0.010  0.122  0.114  0.993  0.943  0.896  0.779  0.884   ND   0.7114
32069_154     2       98  0.010  0.069  0.067  0.998  0.967  0.937  0.869  0.933   ND   0.5276
32069_180     2      102  0.020  0.020  0.019  1.000  0.990  0.981  0.962  0.981   ND  -0.0009
35437_98      2      108  0.954  0.502  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3121
35437_186     2      112  0.009  0.009  0.009  1.000  0.996  0.991  0.982  0.991   ND  -0.0002
35437_208     2      104  0.038  0.038  0.037  0.999  0.981  0.964  0.927  0.963   ND  -0.0031
35549_28      2       90  0.222  0.348  0.286  0.940  0.857  0.773  0.488  0.699   ND   0.2174
35549_50      2       95  0.021  0.061  0.059  0.998  0.970  0.943  0.883  0.940   ND   0.3768
35549_61      2       95  0.021  0.021  0.021  1.000  0.990  0.980  0.959  0.979   ND  -0.0010
35549_95      2       93  0.032  0.112  0.105  0.994  0.947  0.903  0.796  0.893   ND   0.4900
35549_106     2       93  0.032  0.167  0.152  0.986  0.924  0.865  0.709  0.844   ND   0.6332
35549_114     2       95  0.011  0.011  0.010  1.000  0.995  0.990  0.979  0.990   ND  -0.0003
35549_128     2       95  0.011  0.011  0.010  1.000  0.995  0.990  0.979  0.990   ND  -0.0003
35549_152     2       95  0.042  0.119  0.111  0.993  0.944  0.898  0.784  0.887   ND   0.4378
35549_164     2       94  0.011  0.032  0.031  1.000  0.985  0.970  0.939  0.969   ND   0.2961
35549_174     2       90  0.156  0.393  0.315  0.924  0.843  0.755  0.447  0.666  ***   0.4308
35549_188     2       89  0.326  0.453  0.349  0.899  0.825  0.735  0.403  0.626   NS   0.1606
35549_205     2       95  0.011  0.011  0.010  1.000  0.995  0.990  0.979  0.990   ND  -0.0003
35874_63      2       97  0.392  0.413  0.326  0.916  0.837  0.748  0.432  0.653   NS   0.0236
35874_69      2      107  0.009  0.009  0.009  1.000  0.995  0.991  0.982  0.991   ND  -0.0002
35874_92      2       98  0.378  0.406  0.322  0.918  0.839  0.751  0.437  0.657   NS   0.0335
35874_102     2      107  0.009  0.009  0.009  1.000  0.995  0.991  0.982  0.991   ND  -0.0002
35874_145     2      108  0.009  0.009  0.009  1.000  0.995  0.991  0.982  0.991   ND  -0.0002
35874_153     2      104  0.019  0.019  0.019  1.000  0.991  0.981  0.962  0.981   ND  -0.0008
35874_157     2      103  0.019  0.019  0.019  1.000  0.990  0.981  0.962  0.981   ND  -0.0009
35874_201     2      107  0.019  0.019  0.018  1.000  0.991  0.982  0.963  0.982   ND  -0.0008
35875_29      2      106  0.038  0.037  0.036  0.999  0.982  0.965  0.928  0.963   ND  -0.0030
35875_69      2      113  0.009  0.009  0.009  1.000  0.996  0.991  0.982  0.991   ND  -0.0002
35875_72      2      112  0.071  0.069  0.067  0.998  0.967  0.937  0.869  0.933   ND  -0.0094
35875_92      2      105  0.019  0.019  0.019  1.000  0.991  0.982  0.963  0.981   ND  -0.0008
35875_102     2      115  0.009  0.009  0.009  1.000  0.996  0.991  0.983  0.991   ND  -0.0002
35875_153     2      104  0.135  0.159  0.146  0.988  0.927  0.870  0.721  0.851   ND   0.0802
35875_157     2      115  0.009  0.009  0.009  1.000  0.996  0.991  0.983  0.991   ND  -0.0002
35875_170     2      114  0.009  0.009  0.009  1.000  0.996  0.991  0.983  0.991   ND  -0.0002
35875_172     2      114  0.009  0.009  0.009  1.000  0.996  0.991  0.983  0.991   ND  -0.0002
35875_201     2      114  0.009  0.009  0.009  1.000  0.996  0.991  0.983  0.991   ND  -0.0002
36613_69      2      136  0.051  0.050  0.049  0.999  0.976  0.953  0.903  0.951   ND  -0.0053
36613_114     2      135  0.052  0.065  0.062  0.998  0.969  0.941  0.877  0.937   ND   0.1061
36748_8       2       92  0.011  0.011  0.011  1.000  0.995  0.989  0.979  0.989   ND  -0.0003
36748_46      2       98  0.010  0.010  0.010  1.000  0.995  0.990  0.980  0.990   ND  -0.0002
36748_85      2       82  0.098  0.479  0.363  0.887  0.819  0.726  0.388  0.609  ***   0.6597
36748_156     2       98  0.010  0.010  0.010  1.000  0.995  0.990  0.980  0.990   ND  -0.0002
36748_180     2       98  0.020  0.020  0.020  1.000  0.990  0.980  0.960  0.980   ND  -0.0010
36748_207     2       96  0.010  0.010  0.010  1.000  0.995  0.990  0.979  0.990   ND  -0.0003
37037_77      2      120  1.000  0.502  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3330
37037_199     2      120  1.000  0.502  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3330
37086_7       2      105  0.010  0.010  0.009  1.000  0.995  0.991  0.981  0.991   ND  -0.0002
37086_17      2      103  0.049  0.048  0.046  0.999  0.977  0.955  0.909  0.953   ND  -0.0048
37086_35      2      102  0.020  0.020  0.019  1.000  0.990  0.981  0.962  0.981   ND  -0.0009
37086_36      2      105  0.010  0.010  0.009  1.000  0.995  0.991  0.981  0.991   ND  -0.0002
37086_44      2       97  0.443  0.358  0.293  0.937  0.854  0.768  0.478  0.691   NS  -0.1088
37086_53      2      105  0.019  0.038  0.037  0.999  0.982  0.964  0.927  0.963   ND   0.2397
37086_65      2      101  0.337  0.281  0.241  0.961  0.880  0.802  0.558  0.749   ND  -0.0895
37086_72      2      105  0.010  0.010  0.009  1.000  0.995  0.991  0.981  0.991   ND  -0.0002
37086_83      2      105  0.029  0.047  0.045  0.999  0.977  0.956  0.910  0.954   ND   0.2025
37086_93      2      103  0.049  0.066  0.063  0.998  0.968  0.940  0.875  0.936   ND   0.1439
37086_116     2      105  0.010  0.010  0.009  1.000  0.995  0.991  0.981  0.991   ND  -0.0002
37086_117     2      105  0.010  0.010  0.009  1.000  0.995  0.991  0.981  0.991   ND  -0.0002
37086_122     2       98  0.449  0.382  0.308  0.928  0.846  0.759  0.457  0.674   NS  -0.0831
37086_134     2      105  0.010  0.010  0.009  1.000  0.995  0.991  0.981  0.991   ND  -0.0002
37086_160     2       98  0.449  0.382  0.308  0.928  0.846  0.759  0.457  0.674   NS  -0.0831
37086_162     2      105  0.010  0.010  0.009  1.000  0.995  0.991  0.981  0.991   ND  -0.0002
37086_174     2      105  0.010  0.010  0.009  1.000  0.995  0.991  0.981  0.991   ND  -0.0002
37086_175     2       99  0.071  0.087  0.083  0.996  0.958  0.922  0.838  0.916   ND   0.1014
37086_187     2      105  0.010  0.010  0.009  1.000  0.995  0.991  0.981  0.991   ND  -0.0002
37086_191     2      105  0.010  0.010  0.009  1.000  0.995  0.991  0.981  0.991   ND  -0.0002
37174_25      2       95  0.011  0.011  0.010  1.000  0.995  0.990  0.979  0.990   ND  -0.0003
37174_53      2       90  0.500  0.388  0.311  0.926  0.844  0.757  0.452  0.670   NS  -0.1288
37174_62      2       93  0.140  0.218  0.193  0.977  0.903  0.834  0.637  0.801   ND   0.2156
37174_77      2       93  0.140  0.218  0.193  0.977  0.903  0.834  0.637  0.801   ND   0.2156
37174_98      2       94  0.191  0.174  0.158  0.985  0.921  0.860  0.699  0.838   ND  -0.0435
37174_108     2       95  0.011  0.011  0.010  1.000  0.995  0.990  0.979  0.990   ND  -0.0003
37174_113     2       95  0.011  0.011  0.010  1.000  0.995  0.990  0.979  0.990   ND  -0.0003
37174_125     2       95  0.011  0.011  0.010  1.000  0.995  0.990  0.979  0.990   ND  -0.0003
37174_178     2       94  0.191  0.174  0.158  0.985  0.921  0.860  0.699  0.838   ND  -0.0435
37174_181     2       89  0.753  0.502  0.374  0.876  0.813  0.719  0.376  0.594   **  -0.2028
37174_192     2       95  0.011  0.011  0.010  1.000  0.995  0.990  0.979  0.990   ND  -0.0003
37174_197     2       95  0.011  0.011  0.010  1.000  0.995  0.990  0.979  0.990   ND  -0.0003
37448_40      2      106  0.009  0.009  0.009  1.000  0.995  0.991  0.981  0.991   ND  -0.0002
37448_42      2      106  0.009  0.028  0.028  1.000  0.986  0.973  0.945  0.972   ND   0.2821
37448_43      2      106  0.009  0.028  0.028  1.000  0.986  0.973  0.945  0.972   ND   0.2821
37448_60      2      105  0.010  0.028  0.028  1.000  0.986  0.973  0.945  0.972   ND   0.2832
37448_108     2      103  0.010  0.010  0.010  1.000  0.995  0.990  0.981  0.990   ND  -0.0002
37448_120     2      107  0.009  0.009  0.009  1.000  0.995  0.991  0.982  0.991   ND  -0.0002
37448_121     2      103  0.068  0.102  0.096  0.995  0.952  0.911  0.813  0.903   ND   0.1917
37448_128     2      107  0.009  0.028  0.027  1.000  0.986  0.973  0.946  0.973   ND   0.2810
37448_177     2       96  0.531  0.411  0.325  0.916  0.837  0.749  0.433  0.654   NS  -0.1303
37448_185     2      102  0.265  0.231  0.203  0.974  0.898  0.827  0.620  0.790   ND  -0.0666
37692_9       2      124  0.016  0.016  0.016  1.000  0.992  0.984  0.968  0.984   ND  -0.0006
37692_25      2      124  0.177  0.176  0.160  0.985  0.920  0.859  0.696  0.837   ND  -0.0074
37692_30      2      125  0.008  0.008  0.008  1.000  0.996  0.992  0.984  0.992   ND  -0.0002
37692_37      2      125  0.056  0.055  0.053  0.999  0.974  0.949  0.896  0.947   ND  -0.0062
37692_38      2      125  0.008  0.008  0.008  1.000  0.996  0.992  0.984  0.992   ND  -0.0002
37692_64      2      115  0.348  0.485  0.367  0.883  0.817  0.724  0.384  0.604   NS   0.1630
37692_65      2      124  0.040  0.040  0.039  0.999  0.981  0.962  0.923  0.961   ND  -0.0034
37692_91      2      121  0.231  0.357  0.292  0.937  0.854  0.769  0.478  0.692   NS   0.2117
37692_104     2      125  0.064  0.062  0.060  0.998  0.970  0.943  0.882  0.939   ND  -0.0078
37692_109     2      124  0.032  0.032  0.031  0.999  0.984  0.969  0.938  0.969   ND  -0.0023
37692_156     2      124  0.016  0.016  0.016  1.000  0.992  0.984  0.968  0.984   ND  -0.0006
37692_166     2      124  0.056  0.070  0.068  0.998  0.966  0.936  0.867  0.932   ND   0.1052
37692_185     2      125  0.024  0.024  0.023  1.000  0.988  0.977  0.953  0.976   ND  -0.0013
37692_197     2      125  0.056  0.055  0.053  0.999  0.974  0.949  0.896  0.947   ND  -0.0062
37692_201     2      123  0.008  0.024  0.024  1.000  0.988  0.977  0.953  0.976   ND   0.2651
37692_205     2      124  0.040  0.070  0.068  0.998  0.966  0.936  0.867  0.932   ND   0.2434
37830_29      2      104  0.019  0.074  0.071  0.997  0.964  0.933  0.860  0.928   ND   0.4593
37830_52      2      109  0.009  0.009  0.009  1.000  0.995  0.991  0.982  0.991   ND  -0.0002
37830_53      2      108  0.009  0.063  0.061  0.998  0.970  0.942  0.880  0.939   ND   0.5085
37830_64      2      109  0.009  0.009  0.009  1.000  0.995  0.991  0.982  0.991   ND  -0.0002
37830_68      2      109  0.009  0.009  0.009  1.000  0.995  0.991  0.982  0.991   ND  -0.0002
37830_70      2      108  0.009  0.009  0.009  1.000  0.995  0.991  0.982  0.991   ND  -0.0002
37830_72      2       98  0.041  0.097  0.092  0.995  0.954  0.914  0.820  0.907   ND   0.3688
37830_85      2      109  0.018  0.071  0.068  0.998  0.966  0.935  0.866  0.931   ND   0.4527
37830_89      2      109  0.009  0.009  0.009  1.000  0.995  0.991  0.982  0.991   ND  -0.0002
37830_92      2      109  0.009  0.009  0.009  1.000  0.995  0.991  0.982  0.991   ND  -0.0002
37830_105     2       98  0.041  0.097  0.092  0.995  0.954  0.914  0.820  0.907   ND   0.3688
37830_111     2      104  0.029  0.083  0.079  0.997  0.960  0.925  0.845  0.920   ND   0.4094
37830_140     2      108  0.009  0.009  0.009  1.000  0.995  0.991  0.982  0.991   ND  -0.0002
37830_186     2      109  0.009  0.062  0.060  0.998  0.970  0.942  0.881  0.939   ND   0.5067
37830_196     2      108  0.009  0.009  0.009  1.000  0.995  0.991  0.982  0.991   ND  -0.0002
37830_207     2       92  0.022  0.022  0.021  1.000  0.989  0.979  0.958  0.979   ND  -0.0011
40441_57      2      102  0.039  0.039  0.038  0.999  0.981  0.963  0.925  0.962   ND  -0.0032
40441_76      2       96  0.927  0.500  0.374  0.876  0.813  0.720  0.376  0.595  ***  -0.3016
40441_95      2      102  0.020  0.020  0.019  1.000  0.990  0.981  0.962  0.981   ND  -0.0009
40442_17      2      104  0.010  0.010  0.010  1.000  0.995  0.991  0.981  0.990   ND  -0.0002
40442_39      2       96  0.750  0.485  0.366  0.884  0.817  0.724  0.384  0.605  ***  -0.2171
40548_58      2      114  0.018  0.017  0.017  1.000  0.991  0.983  0.966  0.983   ND  -0.0007
40548_68      2      112  0.018  0.018  0.018  1.000  0.991  0.983  0.965  0.982   ND  -0.0007
40548_72      2      114  0.018  0.017  0.017  1.000  0.991  0.983  0.966  0.983   ND  -0.0007
40548_91      2      114  0.018  0.017  0.017  1.000  0.991  0.983  0.966  0.983   ND  -0.0007
40548_112     2      114  0.026  0.026  0.026  1.000  0.987  0.975  0.949  0.974   ND  -0.0015
40548_116     2      107  0.187  0.214  0.191  0.977  0.905  0.836  0.641  0.804   ND   0.0663
41530_54      2       98  0.010  0.010  0.010  1.000  0.995  0.990  0.980  0.990   ND  -0.0002
41530_125     2       99  0.020  0.040  0.039  0.999  0.981  0.962  0.923  0.961   ND   0.2439
41530_129     2       99  0.101  0.149  0.138  0.989  0.931  0.877  0.736  0.860   ND   0.1896
41530_201     2       95  0.358  0.409  0.324  0.917  0.838  0.750  0.435  0.655   NS   0.0640
41531_5       2      102  0.010  0.010  0.010  1.000  0.995  0.990  0.981  0.990   ND  -0.0002
41531_16      2       95  0.621  0.430  0.337  0.908  0.832  0.742  0.419  0.641    *  -0.1836
41531_17      2      102  0.029  0.029  0.029  1.000  0.986  0.972  0.943  0.971   ND  -0.0019
41531_18      2      102  0.118  0.111  0.105  0.994  0.948  0.904  0.797  0.894   ND  -0.0213
41531_65      2      102  0.059  0.057  0.055  0.998  0.972  0.947  0.891  0.944   ND  -0.0067
41531_129     2       99  0.091  0.087  0.083  0.996  0.958  0.922  0.838  0.916   ND  -0.0141
46415_21      2       93  0.022  0.021  0.021  1.000  0.989  0.979  0.958  0.979   ND  -0.0011
46415_47      2       76  0.224  0.200  0.179  0.980  0.911  0.845  0.662  0.816   ND  -0.0536
46415_104     2       90  0.222  0.199  0.178  0.980  0.911  0.845  0.663  0.817   ND  -0.0532
46415_115     2       78  0.346  0.288  0.245  0.959  0.877  0.799  0.550  0.744   ND  -0.0925
46415_120     2       83  0.096  0.092  0.088  0.996  0.956  0.918  0.829  0.911   ND  -0.0155
46415_148     2       82  0.683  0.467  0.356  0.892  0.822  0.730  0.395  0.617    *  -0.1909
46415_150     2       83  0.036  0.036  0.035  0.999  0.983  0.966  0.931  0.965   ND  -0.0028
46415_154     2       84  0.274  0.238  0.208  0.972  0.896  0.824  0.611  0.785   ND  -0.0695
46415_155     2       81  0.580  0.472  0.359  0.890  0.820  0.728  0.392  0.613   NS  -0.1055
46415_175     2       85  0.094  0.090  0.086  0.996  0.957  0.920  0.833  0.913   ND  -0.0149
46415_176     2       85  0.094  0.090  0.086  0.996  0.957  0.920  0.833  0.913   ND  -0.0149
46546_9       2      100  0.860  0.493  0.370  0.880  0.815  0.722  0.380  0.600  ***  -0.2738
46546_61      2      100  0.980  0.502  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3243
46546_68      2      100  0.200  0.181  0.164  0.984  0.918  0.856  0.689  0.832   ND  -0.0462
46546_70      2      100  0.150  0.156  0.143  0.988  0.928  0.872  0.725  0.854   ND   0.0182
46546_146     2      100  0.850  0.494  0.371  0.879  0.815  0.721  0.379  0.599  ***  -0.2672
46546_147     2      100  0.160  0.148  0.136  0.989  0.932  0.877  0.738  0.861   ND  -0.0338
46546_164     2      101  0.010  0.010  0.010  1.000  0.995  0.990  0.980  0.990   ND  -0.0002
46546_173     2      100  0.160  0.148  0.136  0.989  0.932  0.877  0.738  0.861   ND  -0.0338
47246_10      2       90  0.089  0.085  0.081  0.996  0.959  0.924  0.841  0.918   ND  -0.0136
47246_73      2       93  0.258  0.226  0.200  0.975  0.900  0.830  0.626  0.794   ND  -0.0645
47246_84      2       94  0.851  0.492  0.369  0.880  0.815  0.722  0.381  0.601  ***  -0.2702
47246_95      2       93  0.849  0.491  0.369  0.881  0.815  0.722  0.381  0.601  ***  -0.2696
47246_132     2       85  0.941  0.501  0.374  0.876  0.813  0.719  0.376  0.595  ***  -0.3076
47246_177     2       94  0.043  0.042  0.041  0.999  0.980  0.960  0.919  0.959   ND  -0.0038
47246_181     2       95  0.021  0.021  0.021  1.000  0.990  0.980  0.959  0.979   ND  -0.0010
48091_16      2      103  1.000  0.502  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3330
48091_25      2      103  1.000  0.502  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3330
48091_73      2      103  1.000  0.502  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3330
48091_194     2      103  1.000  0.502  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3330
49803_5       2      118  0.000  0.017  0.017  1.000  0.992  0.984  0.967  0.983   ND   0.3138
49803_33      2      113  0.009  0.009  0.009  1.000  0.996  0.991  0.982  0.991   ND  -0.0002
49803_42      2      117  0.009  0.009  0.008  1.000  0.996  0.992  0.983  0.992   ND  -0.0002
49803_67      2      118  0.008  0.008  0.008  1.000  0.996  0.992  0.983  0.992   ND  -0.0002
49803_107     2      118  0.008  0.008  0.008  1.000  0.996  0.992  0.983  0.992   ND  -0.0002
49803_111     2      116  0.009  0.009  0.009  1.000  0.996  0.992  0.983  0.991   ND  -0.0002
49803_133     2      117  0.009  0.025  0.025  1.000  0.988  0.975  0.950  0.975   ND   0.2707
49803_154     2      117  0.000  0.017  0.017  1.000  0.992  0.983  0.967  0.983   ND   0.3152
49803_178     2      114  0.018  0.017  0.017  1.000  0.991  0.983  0.966  0.983   ND  -0.0007
49960_9       2       98  0.010  0.030  0.030  1.000  0.985  0.971  0.941  0.970   ND   0.2912
49960_17      2       95  0.295  0.346  0.285  0.941  0.857  0.773  0.489  0.700   ND   0.0777
54048_15      2      101  0.010  0.010  0.010  1.000  0.995  0.990  0.980  0.990   ND  -0.0002
54048_18      2      101  0.010  0.010  0.010  1.000  0.995  0.990  0.980  0.990   ND  -0.0002
54048_30      2      101  0.010  0.010  0.010  1.000  0.995  0.990  0.980  0.990   ND  -0.0002
54048_40      2      101  0.020  0.058  0.056  0.998  0.972  0.946  0.890  0.944   ND   0.3699
54048_61      2       99  0.020  0.020  0.020  1.000  0.990  0.980  0.961  0.980   ND  -0.0009
54048_77      2      100  0.010  0.030  0.029  1.000  0.985  0.972  0.942  0.971   ND   0.2888
54048_78      2       99  0.263  0.484  0.366  0.884  0.817  0.725  0.385  0.605   **   0.2942
54048_97      2       97  0.196  0.417  0.329  0.914  0.836  0.747  0.428  0.650  ***   0.3587
54048_106     2      101  0.010  0.010  0.010  1.000  0.995  0.990  0.980  0.990   ND  -0.0002
54048_108     2      101  0.010  0.029  0.029  1.000  0.986  0.972  0.943  0.971   ND   0.2877
54048_127     2       99  0.172  0.305  0.258  0.954  0.871  0.790  0.531  0.731   ND   0.2779
