Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 7/26/2016 4:54:10 PM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI  HW   F(Null)
dDocent_Contig_5046_27    2     1499  0.491  0.486  0.368  0.882  0.816  0.723  0.383  0.603   NS  -0.0056
dDocent_Contig_5050_82    2     1505  0.501  0.498  0.374  0.876  0.813  0.719  0.376  0.595   NS  -0.0030
dDocent_Contig_5079_21    2     1484  0.504  0.489  0.369  0.881  0.815  0.722  0.381  0.601   NS  -0.0155
dDocent_Contig_5086_38    2     1462  0.479  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS   0.0214
dDocent_Contig_5086_72    2     1462  0.487  0.494  0.372  0.878  0.814  0.721  0.378  0.597   NS   0.0074
dDocent_Contig_5086_97    2     1462  0.482  0.489  0.369  0.881  0.815  0.722  0.381  0.601   NS   0.0063
dDocent_Contig_5127_68    2     1503  0.529  0.498  0.374  0.876  0.813  0.719  0.376  0.595   NS  -0.0301
dDocent_Contig_5195_52    2     1496  0.511  0.496  0.373  0.877  0.814  0.720  0.377  0.597   NS  -0.0158
dDocent_Contig_5429_21    2     1465  0.504  0.493  0.371  0.879  0.814  0.721  0.379  0.598   NS  -0.0119
dDocent_Contig_5463_72    2     1476  0.478  0.487  0.368  0.882  0.816  0.723  0.382  0.602   NS   0.0083
dDocent_Contig_5463_134    2     1473  0.481  0.487  0.368  0.882  0.816  0.723  0.382  0.602   NS   0.0062
dDocent_Contig_5490_61    2     1512  0.498  0.496  0.373  0.877  0.814  0.720  0.377  0.596   NS  -0.0023
dDocent_Contig_5715_80    2     1517  0.514  0.499  0.374  0.876  0.813  0.719  0.376  0.594   NS  -0.0150
dDocent_Contig_5934_79    2     1465  0.472  0.495  0.372  0.878  0.814  0.720  0.378  0.597   NS   0.0236
dDocent_Contig_5934_80    2     1465  0.472  0.495  0.372  0.878  0.814  0.720  0.378  0.597   NS   0.0236
dDocent_Contig_5991_124    2     1491  0.515  0.498  0.374  0.876  0.813  0.720  0.376  0.595   NS  -0.0174
dDocent_Contig_6010_47    2     1472  0.489  0.490  0.370  0.880  0.815  0.722  0.380  0.600   NS   0.0011
dDocent_Contig_6010_134    2     1470  0.466  0.483  0.366  0.884  0.817  0.724  0.384  0.605   NS   0.0174
dDocent_Contig_6012_17    2     1503  0.496  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS   0.0040
dDocent_Contig_6058_120    2     1509  0.504  0.496  0.373  0.877  0.814  0.720  0.377  0.596   NS  -0.0079
dDocent_Contig_6058_126    2     1509  0.507  0.497  0.374  0.876  0.813  0.720  0.376  0.596   NS  -0.0099
dDocent_Contig_6510_42    2     1520  0.488  0.499  0.374  0.876  0.813  0.719  0.376  0.595   NS   0.0107
dDocent_Contig_6510_48    2     1520  0.496  0.499  0.374  0.876  0.813  0.719  0.376  0.595   NS   0.0026
dDocent_Contig_6644_18    2     1488  0.484  0.491  0.370  0.879  0.815  0.722  0.380  0.599   NS   0.0073
dDocent_Contig_6689_144    2     1503  0.497  0.498  0.374  0.876  0.813  0.720  0.376  0.595   NS   0.0004
dDocent_Contig_6722_121    2     1500  0.454  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS   0.0482
dDocent_Contig_6757_103    2     1472  0.505  0.499  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0054
dDocent_Contig_6776_33    2     1498  0.486  0.497  0.374  0.876  0.813  0.720  0.376  0.596   NS   0.0113
dDocent_Contig_6830_130    2     1509  0.501  0.484  0.367  0.883  0.817  0.724  0.383  0.604   NS  -0.0174
dDocent_Contig_6831_50    2     1502  0.486  0.495  0.372  0.877  0.814  0.720  0.378  0.597   NS   0.0092
dDocent_Contig_6831_97    2     1502  0.467  0.482  0.366  0.884  0.817  0.724  0.384  0.605   NS   0.0161
dDocent_Contig_6846_65    2     1491  0.492  0.483  0.366  0.883  0.817  0.724  0.384  0.605   NS  -0.0090
dDocent_Contig_6954_100    2     1488  0.486  0.483  0.366  0.884  0.817  0.724  0.384  0.605   NS  -0.0033
dDocent_Contig_6954_101    2     1488  0.486  0.483  0.366  0.884  0.817  0.724  0.384  0.605   NS  -0.0033
dDocent_Contig_7068_50    2     1495  0.504  0.499  0.374  0.876  0.813  0.719  0.376  0.595   NS  -0.0050
dDocent_Contig_7078_106    2     1497  0.487  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS   0.0129
dDocent_Contig_7079_55    2     1510  0.489  0.499  0.374  0.876  0.813  0.719  0.376  0.595   NS   0.0101
dDocent_Contig_7079_56    2     1510  0.489  0.499  0.374  0.876  0.813  0.719  0.376  0.595   NS   0.0101
dDocent_Contig_7118_74    2     1505  0.523  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0230
dDocent_Contig_7148_50    2     1475  0.515  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0150
dDocent_Contig_7188_115    2     1467  0.501  0.494  0.372  0.878  0.814  0.721  0.378  0.598   NS  -0.0072
dDocent_Contig_7191_114    2     1490  0.477  0.486  0.368  0.882  0.816  0.723  0.383  0.603   NS   0.0093
dDocent_Contig_7200_96    2     1499  0.526  0.499  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0265
dDocent_Contig_7271_20    2     1466  0.477  0.482  0.366  0.884  0.817  0.725  0.385  0.605   NS   0.0050
dDocent_Contig_7408_114    2     1480  0.497  0.498  0.374  0.876  0.813  0.719  0.376  0.595   NS   0.0004
dDocent_Contig_7460_81    2     1486  0.519  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0187
dDocent_Contig_7534_139    2     1476  0.486  0.491  0.370  0.880  0.815  0.722  0.380  0.600   NS   0.0043
dDocent_Contig_7588_128    2     1496  0.469  0.487  0.368  0.881  0.816  0.723  0.382  0.602   NS   0.0185
dDocent_Contig_7628_94    2     1493  0.506  0.499  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0072
dDocent_Contig_7680_22    2     1517  0.523  0.499  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0236
dDocent_Contig_7680_97    2     1517  0.516  0.499  0.374  0.876  0.813  0.719  0.376  0.595   NS  -0.0175
dDocent_Contig_7680_114    2     1517  0.518  0.499  0.374  0.876  0.813  0.719  0.376  0.595   NS  -0.0195
dDocent_Contig_7683_102    2     1471  0.494  0.483  0.366  0.883  0.817  0.724  0.384  0.605   NS  -0.0116
dDocent_Contig_7683_137    2     1468  0.505  0.496  0.373  0.877  0.814  0.720  0.377  0.597   NS  -0.0099
dDocent_Contig_7738_98    2     1491  0.522  0.496  0.373  0.877  0.813  0.720  0.377  0.596   NS  -0.0259
dDocent_Contig_7761_97    2     1486  0.482  0.498  0.374  0.876  0.813  0.720  0.376  0.595   NS   0.0160
dDocent_Contig_7886_125    2     1505  0.496  0.499  0.375  0.875  0.813  0.719  0.375  0.594   NS   0.0037
dDocent_Contig_8046_98    2     1504  0.504  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0040
dDocent_Contig_8144_89    2     1512  0.502  0.487  0.368  0.881  0.816  0.723  0.382  0.602   NS  -0.0153
dDocent_Contig_8189_87    2     1500  0.500  0.494  0.372  0.878  0.814  0.721  0.378  0.597   NS  -0.0059
dDocent_Contig_8237_136    2     1507  0.449  0.499  0.375  0.875  0.813  0.719  0.375  0.594   NS   0.0526
dDocent_Contig_8275_40    2     1495  0.515  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0152
dDocent_Contig_8293_35    2     1490  0.498  0.496  0.373  0.877  0.814  0.720  0.377  0.596   NS  -0.0022
dDocent_Contig_8365_86    2     1507  0.479  0.494  0.372  0.878  0.814  0.721  0.378  0.598   NS   0.0153
dDocent_Contig_8378_100    2     1521  0.492  0.496  0.373  0.877  0.814  0.720  0.377  0.597   NS   0.0030
dDocent_Contig_8436_15    2     1486  0.520  0.488  0.369  0.881  0.816  0.723  0.381  0.601   NS  -0.0320
dDocent_Contig_8489_24    2     1461  0.502  0.495  0.373  0.877  0.814  0.720  0.377  0.597   NS  -0.0066
dDocent_Contig_8762_101    2     1481  0.469  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS   0.0317
dDocent_Contig_8906_54    2     1500  0.490  0.496  0.373  0.877  0.814  0.720  0.377  0.596   NS   0.0058
dDocent_Contig_8906_56    2     1500  0.490  0.496  0.373  0.877  0.814  0.720  0.377  0.596   NS   0.0058
dDocent_Contig_8927_99    2     1501  0.456  0.487  0.368  0.882  0.816  0.723  0.382  0.602   NS   0.0323
dDocent_Contig_8967_140    2     1464  0.491  0.479  0.364  0.885  0.818  0.725  0.386  0.607   NS  -0.0126
dDocent_Contig_9137_103    2     1517  0.510  0.495  0.372  0.878  0.814  0.720  0.378  0.597   NS  -0.0148
dDocent_Contig_9267_19    2     1504  0.498  0.493  0.371  0.879  0.814  0.721  0.379  0.598   NS  -0.0055
dDocent_Contig_9267_128    2     1504  0.490  0.499  0.374  0.876  0.813  0.719  0.376  0.595   NS   0.0088
dDocent_Contig_9273_49    2     1506  0.511  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0114
dDocent_Contig_9411_105    2     1504  0.510  0.499  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0108
dDocent_Contig_9416_106    2     1482  0.471  0.484  0.367  0.883  0.817  0.724  0.383  0.604   NS   0.0135
dDocent_Contig_9433_128    2     1507  0.497  0.489  0.369  0.880  0.815  0.722  0.381  0.601   NS  -0.0082
dDocent_Contig_9584_115    2     1499  0.496  0.498  0.374  0.876  0.813  0.719  0.376  0.595   NS   0.0017
dDocent_Contig_9594_79    2     1469  0.499  0.499  0.375  0.875  0.813  0.719  0.375  0.594   NS   0.0001
dDocent_Contig_9683_48    2     1487  0.517  0.499  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0178
dDocent_Contig_9808_27    2     1510  0.507  0.487  0.368  0.881  0.816  0.723  0.382  0.602   NS  -0.0205
dDocent_Contig_9815_78    2     1495  0.489  0.484  0.367  0.883  0.817  0.724  0.384  0.604   NS  -0.0057
dDocent_Contig_9854_121    2     1511  0.495  0.490  0.370  0.880  0.815  0.722  0.380  0.600   NS  -0.0052
dDocent_Contig_9912_29    2     1480  0.506  0.497  0.373  0.877  0.813  0.720  0.377  0.596   NS  -0.0092
dDocent_Contig_10072_117    2     1512  0.509  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0091
dDocent_Contig_10117_139    2     1489  0.482  0.497  0.374  0.876  0.813  0.720  0.377  0.596   NS   0.0151
dDocent_Contig_10163_54    2     1459  0.495  0.492  0.371  0.879  0.815  0.721  0.379  0.599   NS  -0.0035
dDocent_Contig_10328_59    2     1483  0.496  0.498  0.374  0.876  0.813  0.719  0.376  0.595   NS   0.0018
dDocent_Contig_10328_121    2     1483  0.486  0.493  0.372  0.878  0.814  0.721  0.378  0.598   NS   0.0072
dDocent_Contig_10330_121    2     1491  0.489  0.490  0.370  0.880  0.815  0.722  0.380  0.600   NS   0.0008
dDocent_Contig_10374_122    2     1478  0.511  0.498  0.374  0.876  0.813  0.719  0.376  0.595   NS  -0.0130
dDocent_Contig_10460_87    2     1458  0.486  0.499  0.374  0.876  0.813  0.719  0.376  0.594   NS   0.0135
dDocent_Contig_10570_42    2     1494  0.495  0.487  0.368  0.882  0.816  0.723  0.382  0.602   NS  -0.0090
dDocent_Contig_10570_61    2     1494  0.484  0.482  0.366  0.884  0.817  0.724  0.384  0.605   NS  -0.0017
dDocent_Contig_10665_66    2     1480  0.523  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0225
dDocent_Contig_10674_117    2     1505  0.489  0.490  0.370  0.880  0.815  0.722  0.380  0.600   NS   0.0006
dDocent_Contig_10734_81    2     1477  0.467  0.489  0.369  0.881  0.815  0.722  0.381  0.601   NS   0.0224
dDocent_Contig_10915_118    2     1504  0.520  0.489  0.369  0.881  0.815  0.722  0.381  0.601   NS  -0.0310
dDocent_Contig_10932_102    2     1508  0.481  0.485  0.367  0.882  0.816  0.723  0.383  0.603   NS   0.0036
dDocent_Contig_10932_105    2     1508  0.481  0.485  0.367  0.882  0.816  0.723  0.383  0.603   NS   0.0036
dDocent_Contig_10981_64    2     1513  0.504  0.485  0.368  0.882  0.816  0.723  0.383  0.603   NS  -0.0193
dDocent_Contig_11009_7    2     1498  0.495  0.494  0.372  0.878  0.814  0.721  0.378  0.598   NS  -0.0009
dDocent_Contig_11215_96    2     1488  0.501  0.494  0.372  0.878  0.814  0.721  0.378  0.598   NS  -0.0067
dDocent_Contig_11341_102    2     1473  0.475  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS   0.0253
dDocent_Contig_11395_127    2     1499  0.516  0.489  0.369  0.881  0.815  0.722  0.381  0.601   NS  -0.0277
dDocent_Contig_11441_131    2     1460  0.494  0.496  0.373  0.877  0.814  0.720  0.377  0.597   NS   0.0018
dDocent_Contig_11524_69    2     1502  0.500  0.496  0.373  0.877  0.814  0.720  0.377  0.596   NS  -0.0041
dDocent_Contig_11524_75    2     1502  0.500  0.496  0.373  0.877  0.813  0.720  0.377  0.596   NS  -0.0039
dDocent_Contig_11579_11    2     1513  0.497  0.487  0.368  0.881  0.816  0.723  0.382  0.602   NS  -0.0101
dDocent_Contig_11579_102    2     1513  0.496  0.499  0.375  0.875  0.813  0.719  0.375  0.594   NS   0.0029
dDocent_Contig_11709_73    2     1498  0.508  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0079
dDocent_Contig_11798_100    2     1473  0.458  0.482  0.366  0.884  0.817  0.724  0.384  0.605   NS   0.0261
dDocent_Contig_11828_121    2     1500  0.495  0.498  0.374  0.876  0.813  0.719  0.376  0.595   NS   0.0030
dDocent_Contig_11864_22    2     1488  0.476  0.492  0.371  0.879  0.814  0.721  0.379  0.599   NS   0.0163
dDocent_Contig_12186_110    2     1466  0.515  0.490  0.370  0.880  0.815  0.722  0.380  0.600   NS  -0.0247
dDocent_Contig_12235_91    2     1479  0.510  0.499  0.374  0.876  0.813  0.719  0.376  0.594   NS  -0.0109
dDocent_Contig_12284_9    2     1458  0.516  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0157
dDocent_Contig_12327_66    2     1508  0.494  0.483  0.366  0.884  0.817  0.724  0.384  0.605   NS  -0.0119
dDocent_Contig_12435_98    2     1503  0.504  0.485  0.367  0.883  0.816  0.724  0.383  0.603   NS  -0.0193
dDocent_Contig_12444_100    2     1482  0.490  0.497  0.373  0.877  0.813  0.720  0.377  0.596   NS   0.0066
dDocent_Contig_12489_36    2     1502  0.484  0.480  0.365  0.885  0.818  0.725  0.386  0.607   NS  -0.0045
dDocent_Contig_12557_78    2     1482  0.484  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS   0.0162
dDocent_Contig_12810_83    2     1491  0.509  0.498  0.374  0.876  0.813  0.719  0.376  0.595   NS  -0.0110
dDocent_Contig_12937_82    2     1475  0.468  0.498  0.374  0.876  0.813  0.719  0.376  0.595   NS   0.0302
dDocent_Contig_12960_39    2     1505  0.482  0.498  0.374  0.876  0.813  0.719  0.376  0.595   NS   0.0156
dDocent_Contig_12960_125    2     1505  0.499  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS   0.0005
dDocent_Contig_13159_106    2     1508  0.523  0.499  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0228
dDocent_Contig_13185_89    2     1509  0.520  0.499  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0200
dDocent_Contig_13193_78    2     1479  0.518  0.496  0.373  0.877  0.814  0.720  0.377  0.596   NS  -0.0218
dDocent_Contig_13216_68    2     1491  0.474  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS   0.0261
dDocent_Contig_13333_121    2     1511  0.542  0.499  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0411
dDocent_Contig_13369_32    2     1493  0.483  0.483  0.366  0.884  0.817  0.724  0.384  0.605   NS  -0.0005
dDocent_Contig_13386_141    2     1523  0.515  0.495  0.373  0.877  0.814  0.720  0.377  0.597   NS  -0.0199
dDocent_Contig_13399_7    2     1491  0.485  0.499  0.374  0.876  0.813  0.719  0.376  0.594   NS   0.0143
dDocent_Contig_13399_36    2     1491  0.485  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS   0.0153
dDocent_Contig_13399_52    2     1491  0.505  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0052
dDocent_Contig_13552_132    2     1483  0.509  0.495  0.373  0.877  0.814  0.720  0.377  0.597   NS  -0.0138
dDocent_Contig_13577_81    2     1508  0.492  0.498  0.374  0.876  0.813  0.719  0.376  0.595   NS   0.0062
dDocent_Contig_13591_31    2     1488  0.511  0.497  0.373  0.877  0.813  0.720  0.377  0.596   NS  -0.0148
dDocent_Contig_13718_135    2     1500  0.492  0.494  0.372  0.878  0.814  0.721  0.378  0.597   NS   0.0023
dDocent_Contig_13832_82    2     1501  0.517  0.499  0.374  0.876  0.813  0.719  0.376  0.595   NS  -0.0183
dDocent_Contig_13839_87    2     1454  0.472  0.483  0.366  0.884  0.817  0.724  0.384  0.605   NS   0.0112
dDocent_Contig_13912_121    2     1492  0.485  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS   0.0150
dDocent_Contig_13921_28    2     1480  0.509  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0087
dDocent_Contig_13938_96    2     1480  0.486  0.480  0.365  0.885  0.818  0.725  0.385  0.606   NS  -0.0064
dDocent_Contig_13973_55    2     1478  0.480  0.491  0.371  0.879  0.815  0.722  0.380  0.599   NS   0.0111
dDocent_Contig_13977_7    2     1512  0.487  0.483  0.366  0.884  0.817  0.724  0.384  0.605   NS  -0.0051
dDocent_Contig_13977_80    2     1512  0.509  0.499  0.374  0.876  0.813  0.719  0.376  0.595   NS  -0.0106
dDocent_Contig_14002_124    2     1499  0.479  0.498  0.374  0.876  0.813  0.720  0.376  0.595   NS   0.0190
dDocent_Contig_14144_86    2     1514  0.499  0.498  0.374  0.876  0.813  0.719  0.376  0.595   NS  -0.0005
dDocent_Contig_14208_134    2     1493  0.491  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS   0.0085
dDocent_Contig_14516_59    2     1492  0.508  0.491  0.370  0.880  0.815  0.722  0.380  0.600   NS  -0.0172
dDocent_Contig_14856_134    2     1488  0.496  0.486  0.368  0.882  0.816  0.723  0.382  0.603   NS  -0.0105
dDocent_Contig_15127_74    2     1498  0.487  0.487  0.368  0.882  0.816  0.723  0.382  0.602   NS  -0.0006
dDocent_Contig_15270_120    2     1473  0.455  0.498  0.374  0.876  0.813  0.719  0.376  0.595   NS   0.0454
dDocent_Contig_15285_36    2     1511  0.512  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0128
dDocent_Contig_15310_125    2     1519  0.475  0.490  0.370  0.880  0.815  0.722  0.380  0.600   NS   0.0146
dDocent_Contig_15484_81    2     1496  0.467  0.482  0.366  0.884  0.817  0.725  0.385  0.605   NS   0.0157
dDocent_Contig_15484_94    2     1496  0.465  0.482  0.366  0.884  0.817  0.725  0.385  0.605   NS   0.0180
dDocent_Contig_15749_27    2     1506  0.503  0.497  0.373  0.877  0.813  0.720  0.377  0.596   NS  -0.0068
dDocent_Contig_15785_97    2     1487  0.515  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0150
dDocent_Contig_15844_39    2     1512  0.495  0.483  0.366  0.884  0.817  0.724  0.384  0.605   NS  -0.0124
dDocent_Contig_15887_25    2     1490  0.473  0.480  0.365  0.885  0.818  0.725  0.386  0.606   NS   0.0070
